SiteID,long,lat,x,y,FIPS,STATE,COUNTY,SOC,DEM,Slope,MAP,MAT,NDVI,NLCD,NLCD_ID
495,-106.32259,43.11772999,-833987.4643,2281191.764,56025,Wyoming,Natrona County,4.904,1697.069946,3.361020088,328.2739868,7.165249825,0.312402993,Shrubland,5
496,-104.81955,42.79056002,-716319.1097,2232564.712,56027,Wyoming,Niobrara County,6.363,1583.800049,2.563560009,387.3359985,7.302239895,0.394538999,Shrubland,5
497,-104.81955,42.79056002,-716319.1097,2232564.712,56027,Wyoming,Niobrara County,6.363,1583.800049,2.563560009,387.3359985,7.302239895,0.394538999,Shrubland,5
498,-104.81955,42.79056002,-716319.1097,2232564.712,56027,Wyoming,Niobrara County,6.363,1583.800049,2.563560009,387.3359985,7.302239895,0.394538999,Shrubland,5
499,-104.40313,43.32969997,-677270.0488,2289486.438,56027,Wyoming,Niobrara County,3.329,1193.219971,2.903539896,378.7539978,8.081720352,0.338838995,Herbaceous,6
500,-104.30606,43.09467002,-671757.5674,2262652.262,56027,Wyoming,Niobrara County,7.292,1292.97998,2.938090086,439.3500061,7.870460033,0.386142999,Herbaceous,6
501,-110.0856637,44.91846863,-1106432.975,2518794.162,56029,Wyoming,Park County,7.114,2510.689941,20.42230034,709.0560303,0.702471972,0.575231016,Forest,4
502,-110.0514145,44.98973175,-1102593.987,2526240.235,56029,Wyoming,Park County,19.092,2510.689941,20.42230034,709.0560303,0.702471972,0.575231016,Forest,4
503,-109.63068,44.45997997,-1078241.549,2463050.593,56029,Wyoming,Park County,14.242,2324,19.7779007,399.7520142,4.629799843,0.407292008,Forest,4
504,-109.18146,44.03020001,-1049561.994,2410593.261,56029,Wyoming,Park County,10.661,2212.139893,7.817349911,442.3330078,4.186669827,0.417176008,Shrubland,5
505,-109.31752,44.84582998,-1047631.714,2502087.371,56029,Wyoming,Park County,2.996,1781.819946,19.16679955,448.5780029,6.235300064,0.312907994,Shrubland,5
506,-109.31752,44.84582998,-1047631.714,2502087.371,56029,Wyoming,Park County,2.996,1781.819946,19.16679955,448.5780029,6.235300064,0.312907994,Shrubland,5
507,-109.31752,44.84582998,-1047631.714,2502087.371,56029,Wyoming,Park County,2.996,1781.819946,19.16679955,448.5780029,6.235300064,0.312907994,Shrubland,5
508,-109.16205,44.77946004,-1036500.469,2493065.454,56029,Wyoming,Park County,4.516,1493.079956,3.811460018,276.3210144,7.499120235,0.216691002,Shrubland,5
509,-109.16205,44.77946004,-1036500.469,2493065.454,56029,Wyoming,Park County,4.516,1493.079956,3.811460018,276.3210144,7.499120235,0.216691002,Shrubland,5
510,-108.9267301,44.32454998,-1024956.26,2440317.252,56029,Wyoming,Park County,4.034,1712.380005,5.391940117,280.7709961,6.500420094,0.283033997,Shrubland,5
511,-108.68512,44.67805003,-1000673.04,2476766.063,56029,Wyoming,Park County,2.045,1393.469971,3.982609987,205.0570068,7.421649933,0.187698007,Herbaceous,6
512,-105.2522,42.05724999,-759319.5043,2154308.033,56031,Wyoming,Platte County,3.141,1561.75,4.469409943,369.6530151,8.056969643,0.376410991,Herbaceous,6
513,-105.15618,42.01929,-751872.2236,2149318.354,56031,Wyoming,Platte County,5.009,1561.75,4.469409943,369.6530151,8.056969643,0.376410991,Herbaceous,6
514,-106.9060287,44.7719228,-859798.4521,2469723.558,56033,Wyoming,Sheridan County,8.328,1200.339966,6.427919865,387.8340149,6.97329998,0.465710998,Shrubland,5
515,-106.31735,44.72171998,-814181.9236,2458983.897,56033,Wyoming,Sheridan County,18.814,1238.430054,6.607190132,379.6730042,7.546700001,0.372774988,Herbaceous,6
516,-106.19956,44.75683001,-804503.8072,2461867.288,56033,Wyoming,Sheridan County,5.862,1177.099976,4.481919765,357.1950073,7.54335022,0.369080991,Herbaceous,6
517,-106.19956,44.75683001,-804503.8072,2461867.288,56033,Wyoming,Sheridan County,5.862,1177.099976,4.481919765,357.1950073,7.54335022,0.369080991,Herbaceous,6
518,-106.19956,44.75683001,-804503.8072,2461867.288,56033,Wyoming,Sheridan County,5.862,1177.099976,4.481919765,357.1950073,7.54335022,0.369080991,Herbaceous,6
519,-106.2093898,44.95772118,-802878.3384,2484183.526,56033,Wyoming,Sheridan County,11.049,1229.810059,5.013380051,404.381012,7.690400124,0.408587009,Herbaceous,6
520,-110.51351,42.50859001,-1180683.776,2258119.05,56035,Wyoming,Sublette County,11.388,2811.51001,19.68919945,1000.130005,0.614234984,0.550207973,Forest,4
521,-110.51351,42.50859001,-1180683.776,2258119.05,56035,Wyoming,Sublette County,11.388,2811.51001,19.68919945,1000.130005,0.614234984,0.550207973,Forest,4
522,-110.51351,42.50859001,-1180683.776,2258119.05,56035,Wyoming,Sublette County,11.388,2811.51001,19.68919945,1000.130005,0.614234984,0.550207973,Forest,4
523,-110.51702,43.17939,-1169562.055,2332242.717,56035,Wyoming,Sublette County,21.644,2228.610107,15.0309,561.0360107,1.942739964,0.691703022,Forest,4
524,-110.4823066,43.09546862,-1168209.927,2322551.685,56035,Wyoming,Sublette County,15.595,2336.800049,10.7013998,503.9570007,1.738369942,0.682570994,Shrubland,5
525,-110.30444,42.85905004,-1157932.019,2294265.615,56035,Wyoming,Sublette County,3.021,2295.399902,4.190440178,358.0239868,1.447870016,0.377198011,Shrubland,5
526,-109.9906085,43.01483355,-1130160.541,2307699.646,56035,Wyoming,Sublette County,7.356,2480.860107,8.158289909,483.0069885,1.262779951,0.555540025,Shrubland,5
527,-109.79629,42.44199004,-1123835.981,2242059.866,56035,Wyoming,Sublette County,3.02,2164.800049,1.853489995,255.2160034,2.135819912,0.189421996,Shrubland,5
528,-109.75494,42.75410001,-1115459.451,2276093.319,56035,Wyoming,Sublette County,2.916,2160.300049,2.005350113,268.3729858,2.095380068,0.387575001,Shrubland,5
529,-109.25182,42.58935999,-1077487.933,2252061.9,56035,Wyoming,Sublette County,10.319,2703.300049,7.780419827,618.0980225,0.913608015,0.609139979,Forest,4
530,-109.49157,42.00422003,-1106109.507,2190031.899,56037,Wyoming,Sweetwater County,1.277,2013.98999,0.907911003,206.8029938,3.869640112,0.287537009,Shrubland,5
531,-109.49157,42.00422003,-1106109.507,2190031.899,56037,Wyoming,Sweetwater County,1.277,2013.98999,0.907911003,206.8029938,3.869640112,0.287537009,Shrubland,5
532,-109.49157,42.00422003,-1106109.507,2190031.899,56037,Wyoming,Sweetwater County,1.277,2013.98999,0.907911003,206.8029938,3.869640112,0.287537009,Shrubland,5
533,-109.49994,42.14851002,-1104506.157,2206105.92,56037,Wyoming,Sweetwater County,2.24,2027.329956,0.895841002,207.0540009,3.394040108,0.262171,Shrubland,5
534,-107.9627,42.01393002,-981333.911,2174316.998,56037,Wyoming,Sweetwater County,0.605,2007.589966,0.800131023,204.9620056,5.763740063,0.162070006,Shrubland,5
535,-107.9627,42.01393002,-981333.911,2174316.998,56037,Wyoming,Sweetwater County,0.605,2007.589966,0.800131023,204.9620056,5.763740063,0.162070006,Shrubland,5
536,-107.9627,42.01393002,-981333.911,2174316.998,56037,Wyoming,Sweetwater County,0.605,2007.589966,0.800131023,204.9620056,5.763740063,0.162070006,Shrubland,5
537,-107.52744,41.96574,-946459.0376,2164552.316,56037,Wyoming,Sweetwater County,0.5,2037.310059,1.48913002,254.5330048,5.800710201,0.173888996,Shrubland,5
538,-107.52744,41.96574,-946459.0376,2164552.316,56037,Wyoming,Sweetwater County,0.5,2037.310059,1.48913002,254.5330048,5.800710201,0.173888996,Shrubland,5
539,-107.52744,41.96574,-946459.0376,2164552.316,56037,Wyoming,Sweetwater County,0.5,2037.310059,1.48913002,254.5330048,5.800710201,0.173888996,Shrubland,5
540,-110.64348,43.51083,-1173990.411,2370372.258,56039,Wyoming,Teton County,24.954,2254.790039,8.940429688,610.8510132,2.818789959,0.522561014,Forest,4
541,-110.64348,43.51083,-1173990.411,2370372.258,56039,Wyoming,Teton County,24.954,2254.790039,8.940429688,610.8510132,2.818789959,0.522561014,Forest,4
542,-110.80649,44.53497,-1169232.668,2485215.23,56039,Wyoming,Teton County,18.142,2423.050049,4.774809837,859.5510254,0.885500014,0.546603024,Forest,4
543,-110.5769801,43.69342003,-1165587.662,2389690.249,56039,Wyoming,Teton County,21.455,2238.689941,9.681409836,817.9400024,2.10048008,0.652540982,Forest,4
544,-110.5769801,43.69342003,-1165587.662,2389690.249,56039,Wyoming,Teton County,21.455,2238.689941,9.681409836,817.9400024,2.10048008,0.652540982,Forest,4
545,-110.5769801,43.69342003,-1165587.662,2389690.249,56039,Wyoming,Teton County,21.455,2238.689941,9.681409836,817.9400024,2.10048008,0.652540982,Forest,4
546,-110.66185,44.09124,-1165501.297,2434579.564,56039,Wyoming,Teton County,16.987,2360.570068,9.663209915,1121.27002,1.358669996,0.602835,Forest,4
547,-110.7344173,44.43288644,-1165343.269,2473094.177,56039,Wyoming,Teton County,10.745,2484.280029,7.121809959,869.4719849,0.470780998,0.619100988,Forest,4
548,-110.7344173,44.43288644,-1165343.269,2473094.177,56039,Wyoming,Teton County,10.745,2484.280029,7.121809959,869.4719849,0.470780998,0.619100988,Forest,4
549,-110.7344173,44.43288644,-1165343.269,2473094.177,56039,Wyoming,Teton County,10.745,2484.280029,7.121809959,869.4719849,0.470780998,0.619100988,Forest,4
550,-110.595819,44.31814975,-1156424.253,2458767.752,56039,Wyoming,Teton County,6.288,2447.889893,2.659749985,803.5109863,0.575055003,0.588304996,Shrubland,5
551,-110.595819,44.31814975,-1156424.253,2458767.752,56039,Wyoming,Teton County,6.288,2447.889893,2.659749985,803.5109863,0.575055003,0.588304996,Shrubland,5
552,-110.595819,44.31814975,-1156424.253,2458767.752,56039,Wyoming,Teton County,6.288,2447.889893,2.659749985,803.5109863,0.575055003,0.588304996,Shrubland,5
553,-110.4042,43.60747001,-1153326.798,2378102.451,56039,Wyoming,Teton County,9.908,2476.780029,13.67380047,923.3309937,1.204470038,0.642924011,Forest,4
554,-111.01186,41.05630002,-1246454.165,2103947.397,56041,Wyoming,Uinta County,15.763,2229.080078,5.671609879,468.3240051,4.595170021,0.413938999,Shrubland,5
555,-110.36232,41.02223003,-1193516.999,2091839.395,56041,Wyoming,Uinta County,11.227,2688.669922,6.372429848,590.9000244,2.034559965,0.60017699,Forest,4
556,-108.37598,44.10730003,-984684.9601,2410491.609,56043,Wyoming,Washakie County,1.517,1423.97998,2.227370024,238.2969971,7.407249928,0.164829001,Herbaceous,6
557,-108.37598,44.10730003,-984684.9601,2410491.609,56043,Wyoming,Washakie County,1.517,1423.97998,2.227370024,238.2969971,7.407249928,0.164829001,Herbaceous,6
558,-108.2077,43.9999,-972904.259,2396882.834,56043,Wyoming,Washakie County,2.899,1380.719971,2.7146101,246.5160065,7.457149982,0.171189994,Shrubland,5
559,-108.2077,43.9999,-972904.259,2396882.834,56043,Wyoming,Washakie County,2.899,1380.719971,2.7146101,246.5160065,7.457149982,0.171189994,Shrubland,5
560,-108.0239,43.88166001,-959999.0132,2381933.484,56043,Wyoming,Washakie County,0.633,1317.939941,2.767329931,238.5939941,7.559790134,0.278066009,Herbaceous,6
561,-108.0239,43.88166001,-959999.0132,2381933.484,56043,Wyoming,Washakie County,0.633,1317.939941,2.767329931,238.5939941,7.559790134,0.278066009,Herbaceous,6
562,-107.75538,43.83047004,-939375.3421,2373584.661,56043,Wyoming,Washakie County,1.764,1421.709961,4.375510216,290.0140076,7.404099941,0.212164,Shrubland,5
563,-107.4446201,43.64022998,-917214.1675,2349481.558,56043,Wyoming,Washakie County,11.615,1631.560059,6.854819775,378.2619934,6.826449871,0.298177987,Shrubland,5
564,-104.65788,43.57870003,-695217.4834,2319009.522,56045,Wyoming,Weston County,3.039,1272.459961,2.106519938,318.1789856,7.692420006,0.335408986,Herbaceous,6
565,-104.65788,43.57870003,-695217.4834,2319009.522,56045,Wyoming,Weston County,3.039,1272.459961,2.106519938,318.1789856,7.692420006,0.335408986,Herbaceous,6
566,-104.55727,43.69976,-685945.7979,2331732.332,56045,Wyoming,Weston County,4.701,1296.369995,2.502880096,315.881012,7.581749916,0.345824003,Herbaceous,6
567,-104.55727,43.69976,-685945.7979,2331732.332,56045,Wyoming,Weston County,4.701,1296.369995,2.502880096,315.881012,7.581749916,0.345824003,Herbaceous,6
568,-104.55727,43.69976,-685945.7979,2331732.332,56045,Wyoming,Weston County,4.701,1296.369995,2.502880096,315.881012,7.581749916,0.345824003,Herbaceous,6
569,-104.5425799,43.80058,-683761.6627,2342829.389,56045,Wyoming,Weston County,3.105,1286,2.302469969,331.5780029,7.554349899,0.352596998,Herbaceous,6
570,-104.50697,44.13981004,-677536.991,2380254.142,56045,Wyoming,Weston County,5.6,1417.859985,4.096920013,434.7900085,6.454440117,0.489789009,Shrubland,5
